Unnamed: 0,title,text,latitude,longitude,city_text,date_posted,date_updated,price,deleted,sqft,bedrooms,bathrooms,pets,laundry,parking,craigslist,place,city,state,county,neighborhood
21377,$7395 / 3br - Sip Your Manhattan on the Patio in Vintage '20s Building ,"QR Code Link to This Post
            
        
Sip Your Manhattan on the Patio in Vintage '20s Building
$7,395 | 3560 Divisadero Street, San Francisco, CA 94123
$95 Move-In Special
With approved credit. First month's rent and $95 non-refundable bond fee required in lieu of security deposit. Offer ends October 31st, 2018. Lease must be signed by October 31, 2018. Resident is responsible for any damages to unit at move out.
Please call or email us with the following information: 
-NAME
-PHONE NUMBER
-EMAIL
PETS
Dogs Welcome
Cats Welcome
Pets (under 40lbs & no aggressive breeds) allowed at Resident Managers discretion
Pet rent is $40/mnth per pet
COMMUNITY
Elevator
High Speed Internet
Laundry Facilities
Public Transportation
Recycling
APARTMENT AMENITIES
Cable Ready
Efficient Appliances
Hardwood Floors
High Ceilings
Large Closets
Refrigerator
View
Washer/Dryer
Window Coverings
LEASE TERMS
12 Month Lease
For your application to be processed, you must see the unit in person with one of our agents
All applications are transferable and only one application for all the RentSFNow apartments is required
RESOURCES
For other available apartments, visit http://craigslist.rentsfnow.com
We are an Equal Opportunity Housing Provider and follow all fair housing laws (U.S. Housing and Urban Development, www.hud.gov)show contact info
 | RentSFNow (Office: 724 Pine Street, San Francisco, CA 94108)",37.802411,-122.44333999999999,marina / cow hollow,2018-10-15 14:35:11,,7395.0,False,,3.0,3.0,both,in-unit,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,marina / cow hollow
21378,"$4685 / 2br - 1000ft2 - Sit Back, Relax.  Your New View Awaits at Mission Bay by Windsor. 2B2B ","QR Code Link to This Post
            
        
Mission Bay by Windsor 
Call Now:  show contact info
 or visit www.missionbaybywindsor.com
360 Berry Street, San Francisco, CA, 94158 
*TWO BEDROOM, TWO BATH ~ AVAILABLE NOW* | Apt. 405
Monthly Rent: $4685
Deposit: $500, $49 Application Fee OAC, terms & conditions apply 
Pricing & Availability subject to change daily.
Located in the contemporary Mission Bay neighborhood of San Francisco, Mission Bay by Windsor is a boutique apartment community just steps from the waterfront and thoughtfully created for your perspective. A one-of-a-kind community providing a private retreat in the middle of the metropolis. 
The Mission Bay by Windsor lifestyle is unexpected - by design. We offer a variety of one, two, and three bedroom floor plans tailored to your individual lifestyle. Our homes have been carefully and thoughtfully appointed with the most modern, top-of-the-line comforts. Nine foot ceilings, open concept kitchens, Energy Star stainless steel appliances, full-size washer and dryers, walk-in closets, keyless entry and amazing views all come standard. Mission Bay by Windsor is intentionally designed to foster a unique sense of community in a property appointed with top-notch features. 
Mission Bay by Windsor takes connectivity to an entirely new level. The community's thoughtful design and centered social, recreational, business and transportation opportunities create an environment unlike any in the region. 
Features
- Glass Tile Backsplash 
- Ceramic Tiled Tub/Showers 
- Quartz Countertops 
- Accent Walls* 
- Keyless Entry 
- High Speed Internet Fiber in Every Apartment 
- Kitchen Islands* 
- Wood-Vinyl Flooring Living/Dining Area 
- Walk-In Closets 
- Ceiling Fans 
- Designer, Quiet-Close Cabinetry 
- Full-Size In-Unit Washer and Dryer 
- Energy Star Stainless Steel Appliances 
- Open Concept Kitchen 
- Juliet Balconies* 
- Custom Solar Screen Window Coverings 
- Carpeted Bedrooms 
- Downtown City Views 
Community Amenities 
- Outdoor Terrace with Grilling Area 
- Certified Cal-Green Building 
- 100% Non-Smoking Community 
- Valet Waste Service 
- One, Two and Three Bedroom Apartments 
- Walk to AT&T Park 
- Enclosed Parking Garage with Controlled Access 
- Online Portal for Rent Payment and Maintenance Requests 
- Professional On-Site Staff 
- Bicycle Storage 
- Walk Score - 84, Very Walkable; Transit Score - 90, Rider's Paradise; Bike Score - 97, Biker's Paradise 
- Pet Friendly, 2-Min Walk To Mission Bay Dog Park 
- High Speed WiFi in Common Areas 
- Laundry Lockers 
- State-of-the-Art Fitness Center, Indoor/Outdoor Fitness, Fully Stocked Fitness Center 
- 24-Hour Secure Package Pick-Up 
- Across the Street From Mission Creek Park, China Basin Park 
- Walk to Mission Creek Waterfront Walking, Jogging and Biking Path (Links To Embarcadero and Bay Trail) 
- Easy Freeway, Muni and Caltrain Access 
Pet Policy 
Pets - Max 2 allowed, Deposit $500.00 
Pet Rent $65.00 per Pet. No weight limit! *Breed Restrictions Apply. 
Parking: $300/month
Office Hours 
Monday - Friday 9am - 6pm 
Saturday 10am - 5pm 
Sunday Closed 
~Equal Housing Opportunity",37.773089,-122.396768,SOMA / south beach,2018-10-10 13:53:01,,4685.0,False,1000.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
21379,$3487 / 1br - 656ft2 - Sky lounge / roof deck with amazing bay & city views ,"QR Code Link to This Post
            
        
Potrero Launch
2235 Third Street, San Francisco, CA, 94107
Call Now -  show contact info
 x 22
OR Text 22 to  show contact info
 to text our team directly.
Want more info? See the link below:
http://cl.greystar.com/54s801
Now Leasing! NEW APARTMENT HOMES, in San Francisco, California. 
This is a 1 Bedroom, 1 Bath, approximately 656 Sq. Ft. 
Potrero Launch features a collection of urban loft style apartments located in the vibrant central waterfront Dogpatch neighborhood of San Francisco. Each apartment offers a choice of spectacular views ranging from the City, The Bay, Potrero Hill or the Zen garden. Many of our apartment homes have oversized windows framing these remarkable views.
Stroll to our rooftop Sky Lounge and over into our open-concept social room with demonstration kitchen. Energize in our fully-equipped 24/7 fitness club, and get your Om on in either our yoga studio or professionally landscaped Zen garden. Ready to venture farther? The best of the city is just outside your front door, with the unique neighborhood watering holes and eateries of Dogpatch, plus easy access to Muni, BART & CalTrain to explore San Francisco and beyond. 
Pet Policy:
Pets Welcome! Breed Restrictions Apply 
Office Hours:
Monday-Saturday:9:00AM-6:00PM
Sunday:12:00PM-5:00PM 
Equal Housing Opportunity 
bFSpv51T11",37.761324,-122.38864,potrero hill,2018-10-15 09:49:35,,3487.0,False,656.0,1.0,1.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,potrero hill
21380,$3850 / 1br - 1614ft2 - Skylights @ Amazing Views! + High-END living + parking! ,"QR Code Link to This Post
            
        
Penthouse unit offering dramatic high ceilings & a spacious & flexible open living floor plan. Skylights and a wall of windows flood the space with light & warmth. En-suite master with large walk in closet, newly refinished oak hardwood floors, 2 full baths, updated kitchen w/ new Stainless-Steel appliances+quartz countertops. In unit laundry; custom remote-controlled window coverings; wood burning fp make this the perfect urban retreat.",37.778531,-122.394549,SOMA / south beach,2018-10-14 02:55:37,2018-10-14 03:01:33,3850.0,False,1614.0,1.0,2.0,both,hookup,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
21381,"$2500 / 1br - 490ft2 - Small 1BR, Walk-In Closet, New Bathroom, Kitchen, View, Pets OK ","QR Code Link to This Post
            
        
Beautiful small apartment, sunny and charming, on top floor with amazing views of the Bay and the Coit Tower.
The apartment features 1 small bedroom with a closet; living room with large windows; full kitchen with dining area; bath with bathtub; and entrance corridor with a large walk-in closet.
The apartment features mahogany hardwood floors; kitchen with new countertops and wood cabinets and all new appliances: oven, stove, dishwasher, refrigerator and microwave. Completely remodeled bathroom with new fixtures, floors and lights. Large walk-in closet with build-in shelves.
Coin washer/dryer machines located downstairs in the building.
This charming apartment is conveniently located near shops, restaurants, cafes, and public transportation, with a short walk to many cultural attractions and entertaining venues.
This is a 3-story apartment building, this apartment is located on the top third floor. There is no elevator in the building. The apartment will come unfurnished, street parking only.
- Apartment is approximately 490 sq. feet
- Available for rent now
- 12 month lease
- $2,500 per month with $5,000 security deposit
- Water, sewer and garbage are included in rent. Tenant pays electricity and gas.
- Pets are welcomed with an additional $500 deposit.",37.796084,-122.413366,russian hill,2018-10-09 14:15:06,2018-10-15 12:14:21,2500.0,False,490.0,1.0,1.0,both,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,russian hill
21382,$1800 / 200ft2 - Small Cute Studio for Rent ,"QR Code Link to This Post
            
        
Small Cute Studio Nob Hill , Unfurnished , looking for a single person , responsible and quiet. the unit is approximate 200 sq ft with a kitchen , full bathroom and a large closet, it was remodeled about 2 years ago ,the address is 1345 Taylor St between Jackson & Washington st. ( ONE YEAR LEASE ) no pets .
Rent for $1800.00 + $2300 .00 deposit
Text me if you would like to see it , usually available after 5pm",37.794715000000004,-122.41309,nob hill,2018-10-10 20:04:00,2018-10-11 06:12:04,1800.0,False,200.0,0.0,1.0,none,shared,off-street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,nob hill
21383,$1900 / 1br - 350ft2 - Small One Bedroom Apartment ,"QR Code Link to This Post
            
        
Right in the heart of North Beach.  Above the famous Carlos and Gino Bar and next to Golden Boy Pizza.
Steps from transportation, shopping, restaurants, cafes and Washington Square Park.
Great starter apartment for first time renter with minimum amount of  furniture.
Unit is on the second floor in a 6 unit building. 
Compact kitchen with granite counter, gas stove and refrigerator. 
Living room is approximately 10 x 11
Bedroom is  approximately 10 x 9
Full bathroom
Linoleum flooring throughout the unit
One year lease
Security deposit - $2850.00 (1 1/2 month)
Tenant pays PG&E
No Parking
No Laundry - laundry mat about a block away on Grant Ave
No Pets
Nonsmoker only
Applicant must have good credit
Unit is available for immediate move-in
Showing by appointment only. Must include a brief resume when requesting for a showing",37.799607,-122.40812199999999,north beach / telegraph hill,2018-10-12 12:16:38,,1900.0,False,350.0,1.0,1.0,none,none,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,north beach / telegraph hill
21384,$1500 / 1br - small studio in Glen Park ,"QR Code Link to This Post
            
        
Small studio a couple blocks from Glen Park Bart.
Available now.
Please call  show contact info",37.731590000000004,-122.437458,glen park,2018-10-12 17:06:24,,1500.0,False,,1.0,1.0,none,none,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,glen park
21385,"$4864 / 2br - 976ft2 - Smoke-Free Community, Free Wi-Fi In Common Area Locations ","QR Code Link to This Post
            
        
Welcome Home! Welcome to Vara, a stylish residential community featuring new studio, 1-, 2- and 3-bedroom apartments in San Francisco's Mission District. Spacious layouts and premium amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options. Are you looking for an apt for rent in San Francisco? Enjoy the perks of interior features such as gourmet kitchens with hardwoodstyle cabinets, stainless steel appliances, and beautiful quartz countertops. Just steps from your door you can take advantage of community features like a tech room for getting work done, a courtyard for socializing and lounging, and a state-of-the-art fitness center for working out. Vara is a chic retreat located in one of San Francisco's most desirable neighborhoods. Welcome home.  Call Now:  show contact info
 x 39OR Text 39 to  show contact info
 to contact a leasing agent.Need more information? Copy this link:http://cl.greystar.com/hms338 This is a 2 Bedroom, 2 Bath, approximately 976 Sq. Ft. Features - Walk-In Closets*  - Abundant Phone, TV And High-Speed Data Ports  - Gourmet Kitchen With Hardwood-Style Cabinets In 4 Finish Options And Stainless Steel Basin Sink With Pullout Spray Faucet  - Hardwood-Style Plank Flooring  - Vibrant San Francisco City Views*  - Quartz Countertops  - In-Home Washers And Dryers  - High Ceilings  - Variety Of Unique Floorplans, Some Featuring Lofts And / Or Dens  - Many Floor Plans With Flex Space (Extra Bedroom, Office, Den Or Expanded Living Space)  - Stainless Steel Appliances Including Dishwasher, Refrigerator, Glass Top Oven And Built-In Microwave  - Private Patios Or Balconies*  - Expansive Double Pane Windows *Varies By Floorplan And Location Community Amenities - Smoke-Free Community  - Clubhouse With Catering Kitchen And Professional-Quality Bar With High End Sound System  - Walking Distance To Vibrant Mission District Shopping, Dining And Entertainment Options  - Courtyard With Social Seating Areas, Barbecue, Lounge & Sunning Hill  - Free Wi-Fi In Common Area Locations  - Garage Parking With Car Lockers  - Fitness Center With Health Club-Quality Equipment Including Built In Xbox 360 And Kinect System  - Controlled Building Access  - Close To BART And Muni  - Easy Access To Bay Bridge And 101 & 280 Freeways  - Storage Units Available  - Abundant Bicycle Parking And Bike Repair Shop Including Fully Equipped Workbench  - Tech Room / Meeting Room With A Sound-Proof Music Practice Room And A Private Tele-Conference Room Pet Policy Pet Friendly (Restrictions Apply) Office Hours Monday-Friday:9:00AM-6:00PMSaturday:10:00AM-5:00PMSunday:9:00AM-6:00PM Vara 1600 15th St, San Francisco, CA, 94103Equal Housing Opportunity UOlN380QT",37.7725,-122.4147,mission district,2018-10-15 10:46:46,,4864.0,False,976.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,mission district
21386,"$5295 / 2br - Soak in North Beach in This Convenient, Pet-Friendly Apartment ","QR Code Link to This Post
            
        
Soak in North Beach in This Convenient, Pet-Friendly Apartment
$5,295 | 20 Romolo Place, San Francisco, CA 94133
$95 Move-In Special
With approved credit. First month's rent and $95 non-refundable bond fee required in lieu of security deposit. Offer ends October 31st, 2018. Lease must be signed by October 31, 2018. Resident is responsible for any damages to unit at move out.
Please call or email us with the following information: 
-NAME
-PHONE NUMBER
-EMAIL
PETS
Dogs Welcome
Cats Welcome
Pets (under 40lbs & no aggressive breeds) allowed at Resident Managers discretion
Pet rent is $40/mnth per pet
NEIGHBORHOOD HOTSPOTS
Vesuvio 
City Lights Book Store 
Coi 
Quince
Kokkari
Comstock Saloon 
Reveille Coffee
Park Tavern
Mama's 
15 Romolo
Washington Square Park
Coit Tower
Soto Mare
COMMUNITY
High Speed Internet
Laundry Facilities
Public Transportation
Recycling
APARTMENT AMENITIES
Cable Ready
Dishwasher
Efficient Appliances
Gas Range
Hardwood Floors
Large Closets
Refrigerator
Washer/Dryer
Window Coverings
LEASE TERMS
12 Month Lease
For your application to be processed, you must see the unit in person with one of our agents
All applications are transferable and only one application for all the RentSFNow apartments is required
RESOURCES
For other available apartments, visit http://craigslist.rentsfnow.com
We are an Equal Opportunity Housing Provider and follow all fair housing laws (U.S. Housing and Urban Development, www.hud.gov)show contact info
 | RentSFNow (Office: 724 Pine Street, San Francisco, CA 94108)",37.798207,-122.406292,north beach / telegraph hill,2018-10-15 12:46:08,,5295.0,False,,2.0,1.0,both,in-unit,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,north beach / telegraph hill
21387,$4295 / 2br - Soma/1051Minna&Mission/Remodeled/Bart/Muni/Available Now! ,"QR Code Link to This Post
            
        
1051 Minna 
MOVE IN SPECIAL 
(Non-Refundable) $95 Move in bond >With good credit!!
Or option of (one months rent Deposit)
*Available Now
*Upgraded appliances
*Ground Level Unit
*No Laundry on site
Within Walking Distance:
Walgreens
The Market
Oddjob
Twitter
Uber HQ
Muni
Bart
Unit Features:
Hardwood floors 
Remodeled Kitchen 
Stainless steel appliances 
Oven/stove
Refrigerator
Dishwasher 
Open Family room 
Pets Allowed ( 40 pounds or less and no aggressive breeds)
$75 per month for each pet
Utilities not included 
Street Parking only
Renters insurance required 
*See Additional Listing on our Website Rentsfnow.com*
Steven Shutler 
Leasing Agent
Sshutler@rentsfnow",37.773192,-122.41738600000001,SOMA / south beach,2018-10-15 14:02:46,,4295.0,False,,2.0,1.0,both,none,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
21388,$3190 / 2br - 560ft2 - SOMA | 2 Bed | 1 Bath | Remodeled | In-Unit Laundry | ReLISTO ,"QR Code Link to This Post
            
        
See more: https://www.relisto.com/rentals/49120506
Location: Natoma St., San Francisco (South of Market)
Rent: $3190 / Month
Available Date: 11/01/2018
Beds: 2
Baths: 1
Pet: No Pet
Rent Includes: Garbage
Features: Closet Organizers, Dishwasher, Disposal, Hardwood Floors, Laundry in Unit, Microwave
Agent Notes: No showings till Nov 3rd. Go to the ReLISTO website to see video tour of the property and to see showing schedule. Due to high demand we are not taking calls on this property- Thank you!
Here is a centrally located two bedroom listing in SOMA. This property has been remodeled with in-unit laundry and wood panel floors throughout. Both bedrooms have advanced closet and shelving units installed to help save on space. This kitchen includes stainless steel appliances, soft-close solid wood cabinets, and your own personal washer and dryer.  Enjoy easy access to public transportation and everything the city has to offer.
Key Features:
- Built-In Bookshelves/Storage
- Central Heat Only
- Closet Organizers
- Dishwasher
- Fireplace - Decorative
- Fully Equipped Kitchen
- Garbage Disposal
- Gas Stove
- Intercom System
- Microwave
- Open Layout
- Trash Included
- Public Transportation
- Stainless Steel Appliances
- Central Location
- 2 blocks from Twitter HQ
Neighborhood:
- 2 Blocks from Market Street- See photos
- 3 Blocks from Civic Center- See photos
Key Terms:
https://www.relisto.com/rentals/49120506
© ReLISTO. Property terms or conditions subject to change at any time.",37.774476,-122.41491,SOMA / south beach,2018-10-10 17:33:54,2018-10-14 13:43:57,3190.0,False,560.0,2.0,1.0,none,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
21389,$3190 / 2br - 560ft2 - SOMA | 2 Bed | 1 Bath | Unfurnished | In-Unit Laundry | ReLISTO ,"QR Code Link to This Post
            
        
See more: https://www.relisto.com/rentals/49120506
Location: Natoma St., San Francisco (South of Market)
Rent: $3190 / Month
Available Date: 11/01/2018
Beds: 2
Baths: 1
Pet: No Pet
Rent Includes: Garbage
Features: Closet Organizers, Dishwasher, Disposal, Hardwood Floors, Laundry in Unit, Microwave
Agent Notes: No showings till Nov 3rd. Go to the ReLISTO website to see video tour of the property and to see showing schedule. Due to high demand we are not taking calls on this property- Thank you!
Here is a centrally located two bedroom listing in SOMA. This property has been remodeled with in-unit laundry and wood panel floors throughout. Both bedrooms have advanced closet and shelving units installed to help save on space. This kitchen includes stainless steel appliances, soft-close solid wood cabinets, and your own personal washer and dryer.  Enjoy easy access to public transportation and everything the city has to offer.
Key Features:
- Built-In Bookshelves/Storage
- Central Heat Only
- Closet Organizers
- Dishwasher
- Fireplace - Decorative
- Fully Equipped Kitchen
- Garbage Disposal
- Gas Stove
- Intercom System
- Microwave
- Open Layout
- Trash Included
- Public Transportation
- Stainless Steel Appliances
- Central Location
- 2 blocks from Twitter HQ
Neighborhood:
- 2 Blocks from Market Street- See photos
- 3 Blocks from Civic Center- See photos
Key Terms:
https://www.relisto.com/rentals/49120506
© ReLISTO. Property terms or conditions subject to change at any time.",37.774476,-122.41491,SOMA / south beach,2018-10-11 10:11:44,2018-10-14 13:44:26,3190.0,False,560.0,2.0,1.0,none,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
21390,$3190 / 2br - 560ft2 - SOMA | 2 Bed | 1 Bath | Unfurnished | In-Unit Laundry | ReLISTO ,"QR Code Link to This Post
            
        
See more: https://www.relisto.com/rentals/49120506
Location: Natoma St., San Francisco (South of Market)
Rent: $3190 / Month
Available Date: 11/01/2018
Beds: 2
Baths: 1
Pet: No Pet
Rent Includes: Garbage
Features: Closet Organizers, Dishwasher, Disposal, Hardwood Floors, Laundry in Unit, Microwave
Agent Notes: No showings till Nov 3rd. Go to the ReLISTO website to see video tour of the property and to see showing schedule. Due to high demand we are not taking calls on this property- Thank you!
Here is a centrally located two bedroom listing in SOMA. This property has been remodeled with in-unit laundry and wood panel floors throughout. Both bedrooms have advanced closet and shelving units installed to help save on space. This kitchen includes stainless steel appliances, soft-close solid wood cabinets, and your own personal washer and dryer.  Enjoy easy access to public transportation and everything the city has to offer.
Key Features:
- Built-In Bookshelves/Storage
- Central Heat Only
- Closet Organizers
- Dishwasher
- Fireplace - Decorative
- Fully Equipped Kitchen
- Garbage Disposal
- Gas Stove
- Intercom System
- Microwave
- Open Layout
- Trash Included
- Public Transportation
- Stainless Steel Appliances
- Central Location
- 2 blocks from Twitter HQ
Neighborhood:
- 2 Blocks from Market Street- See photos
- 3 Blocks from Civic Center- See photos
Key Terms:
https://www.relisto.com/rentals/49120506
Contact:
Eric Baird 
Leasing Agent
BRE # 01879389
ReLISTO
1318 Hayes Street
San Francisco, CA. 94117
www.relisto.com
© ReLISTO. Property terms or conditions subject to change at any time.",37.774476,-122.41491,SOMA / south beach,2018-10-14 09:41:31,2018-10-14 13:31:59,3190.0,False,560.0,2.0,1.0,none,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
21391,"$3750 / 1br - 903ft2 - SOMA 260 King St., Lg, bright open space 1 bd. with 1 pkg. ","QR Code Link to This Post
            
        
Sunny Soma condo w/views, 260 King St.  1 blk Cal Trans, 280 Fwy close, walk Financial distr.
260 King St., #515, San Francisco, CA 94107
RENT:  $3750/MO
KEY FEATURES
Year Built:  2004
Sq. Footage: 903 sq. ft.
Bedrooms:  1 Bed with walk in closet
Bathrooms:  1 Bath
 Den with storage closet                                      1BR/ 1 BA available Nov. 1
Parking: 1 garage space                                                                 No smoking
Lease Duration:  1 Year                                                                  Attached garage
Pets Policy:  No Pets allowed
Laundry: Washer/Dryer in Unit
Property type:  Condo
DESCRIPTION
The Beacon is located on the Embarcadero  in the heart of SOMA  next to the new 4th & King St. station for the Muni Metro T Line.  You can walk across the street to Cal Trans for a Peninsula commute, or drive a  few blocks to  FWY  280 or 101.  It's an easy walk to AT&T Park; Ferry Building and downtown SFO.
This extra-large fifth floor  1 bedroom includes  wall to wall carpeting with adjoining  Livingroom / dining  area; a small den with storage closet;  stainless steel kitchen appliances and breakfast bar all situated in a meticulously maintained luxury property. This spacious bedroom includes a large walk in closet.    Large picture windows in the unit look out onto beautiful trees and attractive landscaped common areas.
Luxury living at Beacon includes 24-hour security, heated Pool and Spa, gym, clubhouse, business center and dog park.  Safeway and Starbucks are located adjacent to   the Beacon and there are a huge variety of restaurants within walking distance or a short car ride away.
RENTAL FEATURES
•	Living room
•	Walk-in closet
•	Master Bath
•	Range / Oven
•	Dishwasher
•	Microwave
•	Garbage Disposal
•	Stainless steel appliances
•	 Heat: forced air
•	Cable-ready
•	High-speed internet
•	Wired
•	Intercom System
COMMUNITY FEATURES
•	Waterfront
•	14 yr. Old property
•	Elevator
•	Secured Entry
•	Controlled Access
•	Doorman
•	Off-street parking
•	Garage - attached
LEASE TERMS
•	Security Deposit $5,625.00
•	Tenant pays move in / move out fees
•	Tenant required to carry Renters insurance
•	Water, garbage included with rent
CONTACT INFO:
PATRICIA LUM",37.777028,-122.393184,SOMA / south beach,2018-10-10 10:54:10,2018-10-10 23:45:38,3750.0,False,903.0,1.0,1.0,none,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
21392,$1925 / 2br - SoMa Apartment needs to be filled! ,"QR Code Link to This Post
            
        
My roommate moved back to Reno and I'm looking for someone to replace them! This is a private room in a 2x2 converted 3x2 unit! Three of us total. You'd get a private room with a shared bathroom at a reasonable price here in San Francisco for the type of apartment that you'd be staying in. Brand new amenities and in a great neighborhood.
Amenities Include:
24hr gym - drop in classes, zen room, yoga room w/ free wifi
24hr community spaces - office area, kitchen, living rooms w/ free wifi
24hr game room - shuffle board, ping pong, and billiard
Rooftop - bbq pits, fire pits, and a super amazzzinnggg view and free wifi (open til 11)
Bike storage
Garage parking (additional)
Storage (additional)
In unit w/d
Come check it out ! https://roomjunct.com/uxqds",37.7725,-122.4147,SOMA / south beach,2018-10-11 09:58:30,,1925.0,False,,2.0,2.0,none,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
21393,$1850 / 2br - SoMa Apartment needs to be filled! ,"QR Code Link to This Post
            
        
My roommate moved back to Reno and I'm looking for someone to replace them! This is a private room in a 2x2 converted 3x2 unit! Three of us total. You'd get a private room with a shared bathroom at a reasonable price here in San Francisco for the type of apartment that you'd be staying in. Brand new amenities and in a great neighborhood.
Amenities Include:
24hr gym - drop in classes, zen room, yoga room w/ free wifi
24hr community spaces - office area, kitchen, living rooms w/ free wifi
24hr game room - shuffle board, ping pong, and billiard
Rooftop - bbq pits, fire pits, and a super amazzzinnggg view and free wifi (open til 11)
Bike storage
Garage parking (additional)
Storage (additional)
In unit w/d
Come check it out ! https://roomjunct.com/uxqds",37.7725,-122.4147,SOMA / south beach,2018-10-11 10:00:33,,1850.0,False,,2.0,2.0,none,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
21394,$4200 / 3br - 1000ft2 - SoMa fully renovated 3BR Gem. Next Open House oct 17 ,"QR Code Link to This Post
            
        
(NEXT OPEN HOUSE is Wed Oct 17 6-7pm. Current tenants are in the midst of moving this weekend, so no showings until vacant.)  
This flat is in a lovely five unit Romeo-style apartment building on a quiet street in SoMa, fully remodeled to the studs in 2016. It's a 3-bedroom, one bath flat, with open kitchen/sitting room with breakfast bar. 
All new electrical, plumbing, insulation, walls, fixtures, etc. Sleek, quiet, efficient electric heating in each bedroom with separate thermostats. Brand new and cool bathroom with waterfall sink and tons of bathroom storage. New oak hardwood floors (no, not that Pergo sh*t you see all the time -- actual hardwood installed by an old Italian guy!). Washer/Dryer in the unit. All new cabinetry, granite kitchen. Dishwasher, garbage disposal. 
Plenty of hallway and bedroom closet space.
I live next door, so there is not a management company that comes when they want, and I care about the quality of the tenants because I live next to you!
It's small square-footage-wise, and each of the bedrooms is about the same size, making it better suited to roommates than to a couple looking for a larger master bedroom. But it's on Natoma between 7th & 8th in the heart of SoMa, 1.5 blocks from Civic Center BART/Muni, around the corner from hot restaurants, a block or two from SoMa clubs and nightlife, walkable to Metreon, City Hall, BART, CalTrain. All the tech company shuttle buses pass right by at 7th and Mission. On Street Parking, but walkable to Twitter, Zinga, Uber, Facebook, Google. 
Asking $4200. That's only $1400 a room, so a very good deal in SoMa.  Address is 618 Natoma Street #2, near 7th.  Available Oct 16. Email reply above or text  show contact info
.",37.778059000000006,-122.410526,SOMA / south beach,2018-09-25 10:29:05,2018-10-12 19:18:05,4200.0,False,1000.0,3.0,1.0,none,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
21395,$6190 / 2br - 1552ft2 - SOMA | Live Work  Office 2 BD | Parking ReLISTO ,"QR Code Link to This Post
            
        
See more: https://www.relisto.com/rentals/32223654
Location: Bluxome, San FranciscoRent: $6190 / Month
Available Date: NOW
Beds: 2
Baths: 3
Pet: No Pet
Rent Includes: Garbage, Water
Features: Closet Organizers, Closet Organizers, Dining Room, Dining Room, Dishwasher, Dishwasher, Disposal, Disposal, Eat-in Kitchen, Eat-in Kitchen, Fireplace, Fireplace, Furnished as seen in photos, Furnished as seen in photos, Laundry in Unit, Laundry in Unit, Office, Office, Parking For Rent
Amazing Three Level Office Loft with Parking- Close to Caltrain, Muni and Ballpark. Extremely versatile, this property may be utilized as a 3 level office space,  a  live/work space,  or a partially furnished or unfurnished condominium for pure residential use.
Property:
Three levels.. Top  floor open air loft with commanding view of middle level. Middle level with full kitchen, outdoor patio area with BBQ, tall ceilings, flood of natural light through massive windows. Lower level, a large area with street level access, full bathroom, and ample closet space. Easy street parking out front or in the parking garage
Area:
Bluxome street is burgeoning retail and tech area of the city. Easy access to Cal Train Station and N-Judah Muni.  Graded a   ""walker's paradise"" by  Walk score . 
-2 Bedrooms (If utilized as residence)
-3 Bathrooms
-Full Kitchen
-Live Work Option
- Tall Ceilings
-Wood Flooring
-Street Level Access on lower level
-Conference area top floor
KEY TERMS
https://www.relisto.com/rentals/32223654
© ReLISTO. Property terms or conditions subject to change at any time.",37.775940999999996,-122.39796899999999,SOMA / south beach,2018-10-10 17:39:19,2018-10-14 13:37:44,6190.0,False,1552.0,2.0,3.0,none,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
